emp_no,title,birth_date,first_name,last_name,to_date
405805,Staff,1954-10-05,Bowen,Schaap,9999-01-01
405808,Senior Engineer,1953-06-30,Chinhyun,Heering,9999-01-01
405811,Senior Staff,1954-12-16,Heeju,Anido,9999-01-01
405819,Senior Engineer,1955-01-18,Barton,Hammerschmidt,9999-01-01
405828,Staff,1954-11-13,Zissis,Walston,9999-01-01
405832,Senior Engineer,1955-12-04,Dante,Bellone,9999-01-01
405833,Senior Staff,1953-08-08,Sudhanshu,Kampfer,9999-01-01
405834,Senior Engineer,1955-03-02,Miomir,Ginneken,9999-01-01
405841,Senior Staff,1955-10-13,Sukumar,Aseltine,9999-01-01
405848,Senior Engineer,1955-10-23,Constantino,Zschoche,9999-01-01
405850,Senior Engineer,1952-10-13,Wayne,Ghazalie,9999-01-01
405861,Senior Staff,1952-09-25,Ramzi,Gerteisen,9999-01-01
405862,Senior Staff,1954-08-12,Roddy,Begiun,9999-01-01
405867,Senior Staff,1955-12-03,Radhia,Pavlopoulou,9999-01-01
405868,Senior Engineer,1954-05-06,Shimshon,Seghrouchni,9999-01-01
405870,Senior Engineer,1955-03-05,Goetz,Honiden,9999-01-01
405875,Staff,1952-07-20,Chiranjit,Versino,9999-01-01
405877,Senior Staff,1955-03-24,Olivera,Braccini,9999-01-01
405879,Senior Staff,1953-05-06,Zeydy,Perna,9999-01-01
405886,Engineer,1952-06-09,Lein,Munoz,9999-01-01
405888,Senior Staff,1954-05-25,Leucio,Alpay,9999-01-01
405892,Senior Staff,1953-01-30,Tamiya,Cullers,9999-01-01
405897,Senior Staff,1953-11-08,Jiafu,Moehrke,9999-01-01
405901,Senior Engineer,1954-08-24,Tsutomu,Boreale,9999-01-01
405903,Senior Engineer,1952-11-29,Sanjeeva,Heiserman,9999-01-01
405911,Senior Engineer,1953-01-13,Moti,Billingsley,9999-01-01
405913,Senior Engineer,1952-12-02,Ingmar,Birsak,9999-01-01
405920,Senior Engineer,1954-11-15,Freyja,Cooke,9999-01-01
405924,Engineer,1954-05-07,Udi,Nooteboom,9999-01-01
405931,Senior Staff,1952-07-12,Werner,Hebert,9999-01-01
405934,Senior Engineer,1953-04-10,Xiaoqiu,Soloway,9999-01-01
405940,Senior Engineer,1954-04-04,Kaijung,Crouzet,9999-01-01
405941,Senior Staff,1955-06-13,Uzi,Pietracaprina,9999-01-01
405949,Senior Engineer,1952-09-17,Oksana,Nyrup,9999-01-01
405951,Senior Engineer,1954-01-28,Toshimi,Birge,9999-01-01
405953,Staff,1955-03-17,Aiman,Rusmann,9999-01-01
405954,Senior Staff,1952-02-29,Xiaocheng,Delaune,9999-01-01
405957,Senior Engineer,1953-02-01,Zhiguo,Cochrane,9999-01-01
405962,Senior Engineer,1952-02-02,Moto,Staudhammer,9999-01-01
405963,Senior Staff,1954-11-06,Hidekazu,Selenyi,9999-01-01
405966,Senior Staff,1954-04-10,Jayesh,Kushner,9999-01-01
405968,Senior Staff,1954-11-02,Szabolcs,Reinhard,9999-01-01
405973,Senior Engineer,1955-04-05,Mohit,Baezner,9999-01-01
405978,Senior Engineer,1954-05-20,Jiong,Fujisaki,9999-01-01
405988,Technique Leader,1955-09-04,Aruna,Sudbeck,9999-01-01
405989,Senior Staff,1954-09-04,Bogdan,Peron,9999-01-01
406002,Engineer,1954-12-20,Maris,Molenaar,9999-01-01
406005,Senior Engineer,1953-12-17,Moss,Desikan,9999-01-01
406006,Senior Engineer,1954-06-15,Itzchak,Woycyznski,9999-01-01
406009,Senior Engineer,1953-11-10,Nigel,Portugali,9999-01-01
406015,Senior Staff,1955-12-28,Suvo,Erman,9999-01-01
406026,Senior Engineer,1952-03-28,Fei,Baig,9999-01-01
406028,Senior Staff,1955-01-28,Sham,Linnainmaa,9999-01-01
406031,Senior Staff,1955-08-12,Karoline,Pews,9999-01-01
406034,Assistant Engineer,1952-09-02,Basem,Uhrik,9999-01-01
406038,Senior Staff,1955-10-15,Shuichi,Wissmann,9999-01-01
406051,Senior Staff,1955-03-31,Guangming,Heystek,9999-01-01
406055,Senior Engineer,1952-02-16,Oguz,Decaestecker,9999-01-01
406058,Engineer,1953-08-30,Prodip,Nyrup,9999-01-01
406063,Senior Engineer,1955-10-08,Vatsa,Kolinko,9999-01-01
406065,Senior Staff,1955-07-17,Nikolaus,Melton,9999-01-01
406067,Technique Leader,1953-08-30,Shigeu,Skrikant,9999-01-01
406071,Senior Engineer,1954-10-14,Susanta,Schapire,9999-01-01
406075,Senior Engineer,1952-02-22,Jianhao,Vandervoorde,9999-01-01
406076,Senior Engineer,1954-04-09,Val,Albarhamtoshy,9999-01-01
406088,Senior Staff,1955-04-16,Uzi,Henders,9999-01-01
406089,Senior Engineer,1953-07-16,Fumitaka,Krzyzanowski,9999-01-01
406094,Engineer,1952-05-15,Rasiah,Sudbeck,9999-01-01
406095,Senior Staff,1952-07-14,Sushant,Marchesini,9999-01-01
406096,Senior Engineer,1954-06-13,Bernt,Ravishankar,9999-01-01
406099,Senior Engineer,1953-08-06,Dhritiman,Baca,9999-01-01
406100,Staff,1953-09-19,Perry,Escriba,9999-01-01
406110,Senior Engineer,1955-04-23,Anneke,Pavlopoulou,9999-01-01
406115,Engineer,1953-11-08,Susanne,Taneja,9999-01-01
406119,Senior Engineer,1954-12-31,Vidar,Gist,9999-01-01
406120,Technique Leader,1952-06-07,Leah,Merro,9999-01-01
406121,Senior Staff,1952-02-01,Supot,Remmele,9999-01-01
406124,Senior Engineer,1953-09-09,Shmuel,Ramsak,9999-01-01
406131,Senior Engineer,1955-11-15,Ibibia,Kuhnemann,9999-01-01
406135,Senior Engineer,1954-07-16,Marsal,Ecklund,9999-01-01
406136,Senior Engineer,1952-06-26,Yuriy,Teitelbaum,9999-01-01
406143,Senior Engineer,1953-07-14,Khatoun,Milicic,9999-01-01
406149,Senior Staff,1955-06-19,Zhenhua,Coombs,9999-01-01
406153,Senior Staff,1955-08-26,Perla,Undy,9999-01-01
406156,Senior Engineer,1952-10-28,Nechama,Kushner,9999-01-01
406158,Senior Staff,1953-07-14,Zejun,Isard,9999-01-01
406162,Senior Staff,1953-09-13,Maya,Gladwell,9999-01-01
406175,Senior Engineer,1952-02-06,Masako,Tsunoo,9999-01-01
406180,Senior Staff,1952-04-05,Nagui,Stamatiou,9999-01-01
406181,Senior Engineer,1953-01-31,Sudharsan,Luke,9999-01-01
406183,Senior Engineer,1955-12-18,Qunsheng,Schnelling,9999-01-01
406184,Senior Engineer,1953-06-02,Arnould,Luby,9999-01-01
406187,Senior Engineer,1952-04-17,Zhonghua,Stemann,9999-01-01
406192,Senior Staff,1955-05-31,Deniz,Tanemo,9999-01-01
406199,Senior Staff,1952-05-22,Shahaf,Ozery,9999-01-01
406206,Senior Staff,1952-11-03,Garnet,Heemskerk,9999-01-01
406210,Senior Engineer,1953-07-23,Nadjib,Mitina,9999-01-01
406216,Senior Staff,1953-05-26,Qiwen,Ciolek,9999-01-01
406217,Senior Staff,1953-09-29,Mara,Bugrara,9999-01-01
406219,Engineer,1952-12-28,Ger,Khalid,9999-01-01
406228,Senior Engineer,1955-01-22,Hongzue,Decleir,9999-01-01
406233,Senior Staff,1952-05-30,Marie,Pettit,9999-01-01
406235,Engineer,1953-01-30,Kerryn,Rajcani,9999-01-01
406238,Senior Engineer,1953-10-12,Navin,Range,9999-01-01
406240,Senior Staff,1953-05-26,Vishu,Sidhu,9999-01-01
406242,Senior Engineer,1952-02-11,Chanjung,Beidas,9999-01-01
406243,Senior Staff,1953-08-05,Feiyu,Hiltgen,9999-01-01
406250,Senior Staff,1954-05-13,Kenroku,Wilharm,9999-01-01
406258,Senior Staff,1955-01-31,Adib,Skafidas,9999-01-01
406262,Engineer,1952-04-19,Basem,Baja,9999-01-01
406267,Senior Engineer,1954-01-04,Lorien,Biron,9999-01-01
406269,Senior Staff,1955-12-06,Bangqing,Zastre,9999-01-01
406272,Engineer,1953-08-31,Valter,Syrotiuk,9999-01-01
406287,Senior Engineer,1953-11-02,Nevio,Gente,9999-01-01
406289,Senior Staff,1952-04-08,Aral,Kuzuoka,9999-01-01
406292,Senior Engineer,1952-03-30,Moti,Cyne,9999-01-01
406293,Senior Staff,1955-05-06,Rosita,Gurbaxani,9999-01-01
406302,Staff,1953-07-24,Chikako,Bennis,9999-01-01
406304,Senior Staff,1954-01-27,Kauko,Francisci,9999-01-01
406305,Engineer,1955-07-09,Anneke,Birge,9999-01-01
406308,Engineer,1952-07-25,Lorien,Feldmann,9999-01-01
406310,Senior Engineer,1954-02-18,Fuqing,Glowinski,9999-01-01
406312,Senior Engineer,1953-03-03,Yuping,Maginnis,9999-01-01
406313,Engineer,1954-01-30,Mohan,Huxford,9999-01-01
406315,Senior Staff,1952-07-26,Aruna,Gluchowski,9999-01-01
406318,Senior Engineer,1952-10-03,Hitomi,Gunderson,9999-01-01
406325,Senior Engineer,1955-03-20,Jeong,Kawashimo,9999-01-01
406326,Senior Engineer,1955-12-14,Godehard,Vieth,9999-01-01
406330,Engineer,1954-06-18,Chenxi,Nyanchama,9999-01-01
406332,Senior Staff,1955-07-22,Shin,Katalagarianos,9999-01-01
406333,Senior Engineer,1952-02-28,Niranjan,Felder,9999-01-01
406336,Senior Engineer,1955-09-19,Nishit,Heiserman,9999-01-01
406337,Staff,1952-02-06,Manton,Servi,9999-01-01
406343,Senior Engineer,1954-06-02,Abdelkader,Ecklund,9999-01-01
406344,Senior Engineer,1952-10-14,Seshu,Grabner,9999-01-01
406348,Senior Engineer,1955-08-07,Zengping,Bugaenko,9999-01-01
406349,Senior Engineer,1952-11-14,Neelam,Schrift,9999-01-01
406350,Senior Staff,1955-09-11,Susumu,Luon,9999-01-01
406354,Staff,1954-11-26,Halsur,Anguita,9999-01-01
406356,Senior Engineer,1955-03-02,Otmar,Fujisaki,9999-01-01
406374,Senior Staff,1955-12-02,Baruch,Pramanik,9999-01-01
406376,Senior Staff,1954-12-27,Weiru,Schaaf,9999-01-01
406379,Staff,1955-09-08,Sivanarayana,Pettis,9999-01-01
406380,Senior Engineer,1952-08-25,Xiaobin,Cyne,9999-01-01
406382,Engineer,1954-12-15,Leucio,Haraldson,9999-01-01
406385,Senior Staff,1953-06-04,Insup,Gelosh,9999-01-01
406386,Senior Engineer,1952-11-14,Francoise,Quaggetto,9999-01-01
406410,Senior Staff,1955-09-07,Sukumar,Rodiger,9999-01-01
406414,Senior Engineer,1955-12-19,Yonghoan,Cannard,9999-01-01
406415,Senior Engineer,1954-11-23,Khun,Krone,9999-01-01
406416,Senior Engineer,1954-10-18,Erez,Birsak,9999-01-01
406420,Senior Engineer,1954-01-09,Gaetan,Thummel,9999-01-01
406422,Senior Staff,1952-09-13,Udo,Rikino,9999-01-01
406428,Technique Leader,1955-02-05,Subir,Otillio,9999-01-01
406431,Senior Staff,1953-05-24,Mayumi,Sgarro,9999-01-01
406436,Engineer,1955-01-03,Ugo,Leonhardt,9999-01-01
406440,Staff,1955-12-23,Moty,Parveen,9999-01-01
406445,Senior Engineer,1952-08-02,Suzette,Ermel,9999-01-01
406452,Senior Engineer,1954-12-03,Jiang,Shumilov,9999-01-01
406454,Senior Staff,1953-03-31,Dhritiman,Melter,9999-01-01
406455,Staff,1952-06-10,Danny,Gente,9999-01-01
406457,Senior Engineer,1953-11-10,Kwun,Farrag,9999-01-01
406459,Engineer,1953-09-30,Premal,Plumb,9999-01-01
406472,Senior Staff,1953-02-26,Susanna,Baik,9999-01-01
406482,Technique Leader,1953-04-07,Maja,Coors,9999-01-01
406486,Senior Staff,1954-07-03,Renny,Heuser,9999-01-01
406491,Technique Leader,1952-08-03,Soenke,Ohori,9999-01-01
406493,Senior Engineer,1953-02-12,Krassimir,Shackell,9999-01-01
406495,Senior Engineer,1953-04-11,Pintsang,Bernardeschi,9999-01-01
406501,Senior Staff,1954-10-31,Ziya,Peres,9999-01-01
406508,Senior Engineer,1955-01-22,Morrie,Brendel,9999-01-01
406509,Senior Staff,1952-06-20,Koichi,Leivant,9999-01-01
406511,Senior Staff,1955-08-19,Volkmar,Cappelli,9999-01-01
406516,Senior Staff,1953-06-14,Juyoung,Lamba,9999-01-01
406518,Senior Engineer,1954-09-12,Horward,Baaleh,9999-01-01
406521,Senior Engineer,1953-08-22,Lunjin,Zongker,9999-01-01
406526,Senior Engineer,1953-11-13,Kolar,Murthy,9999-01-01
406532,Senior Engineer,1953-11-16,Giao,Isaak,9999-01-01
406535,Senior Engineer,1954-10-14,Shawna,Beerel,9999-01-01
406539,Senior Engineer,1952-03-24,Masamitsu,Porotnikoff,9999-01-01
406552,Senior Staff,1954-05-05,Erez,Foote,9999-01-01
406555,Staff,1954-05-10,Yahiko,Levergood,9999-01-01
406556,Senior Staff,1955-11-23,Remmert,Peot,9999-01-01
406558,Assistant Engineer,1952-10-28,Abdelaziz,Grabner,9999-01-01
406561,Senior Engineer,1952-10-10,Sigeru,Chinin,9999-01-01
406563,Staff,1955-07-11,Heeju,Avouris,9999-01-01
406567,Senior Engineer,1953-12-05,Maja,Garnier,9999-01-01
406569,Senior Engineer,1955-02-05,Shmuel,Underwood,9999-01-01
406571,Senior Staff,1954-02-13,Mrinalini,Lorin,9999-01-01
406574,Senior Engineer,1954-10-27,Elvis,Billawala,9999-01-01
406577,Staff,1954-03-16,Weicheng,Rosen,9999-01-01
406579,Senior Staff,1955-06-16,Ingemar,Stafford,9999-01-01
406582,Engineer,1953-10-22,Yechezkel,Bultermann,9999-01-01
406586,Senior Engineer,1954-09-05,Satoru,Muhlberg,9999-01-01
406587,Staff,1955-07-26,Xuejia,Anick,9999-01-01
406588,Senior Engineer,1954-05-02,Arto,Ozeki,9999-01-01
406589,Senior Engineer,1952-07-19,Jinpo,Schapiro,9999-01-01
406608,Engineer,1952-03-14,Tomoyuki,Spataro,9999-01-01
406611,Senior Engineer,1954-05-01,Rafols,Vrecion,9999-01-01
406612,Senior Staff,1953-06-13,Goetz,Ruther,9999-01-01
406614,Senior Staff,1955-07-16,Arch,Lorys,9999-01-01
406616,Senior Engineer,1954-08-22,Yagil,Seuren,9999-01-01
406622,Senior Engineer,1954-10-02,Duri,Pollock,9999-01-01
406625,Senior Staff,1952-04-03,Aron,Vesna,9999-01-01
406626,Staff,1955-08-25,Pintsang,Couchot,9999-01-01
406628,Senior Engineer,1952-04-03,Toshimi,Lores,9999-01-01
406631,Technique Leader,1954-02-08,Yuguang,Gulik,9999-01-01
406632,Senior Engineer,1954-05-18,Padma,Michaels,9999-01-01
406637,Technique Leader,1952-06-20,Florina,Alameldin,9999-01-01
406644,Senior Engineer,1952-11-24,Jordanka,Giveon,9999-01-01
406645,Staff,1953-04-30,Fan,Ouhyoung,9999-01-01
406655,Senior Engineer,1954-02-17,Pranav,Wegerle,9999-01-01
406659,Senior Engineer,1952-09-20,Chirstian,Luon,9999-01-01
406661,Engineer,1954-01-20,Ingemar,Solares,9999-01-01
406665,Senior Engineer,1955-04-24,Tua,Kusakari,9999-01-01
406670,Senior Engineer,1952-03-22,Zissis,Gluchowski,9999-01-01
406671,Engineer,1954-04-16,Chiradeep,Redmiles,9999-01-01
406672,Senior Engineer,1955-08-14,Rosella,Demos,9999-01-01
406676,Engineer,1953-12-19,Yakichi,Zeleznik,9999-01-01
406684,Engineer,1952-09-19,Bernice,Gyorkos,9999-01-01
406697,Senior Staff,1953-04-05,Kayoko,Thorelli,9999-01-01
406701,Senior Staff,1952-07-11,Rayond,Takkinen,9999-01-01
406703,Senior Engineer,1952-10-21,Foong,Cherinka,9999-01-01
406713,Senior Engineer,1955-05-17,Zhonghua,Peha,9999-01-01
406716,Senior Engineer,1954-09-25,Pasqua,Isaak,9999-01-01
406722,Staff,1955-02-19,Licheng,Mapelli,9999-01-01
406726,Engineer,1952-07-16,Shahab,Riexinger,9999-01-01
406730,Senior Staff,1953-02-22,Kankanahalli,Milicia,9999-01-01
406733,Senior Staff,1955-11-12,Stepehn,Mawatari,9999-01-01
406736,Senior Staff,1954-12-01,Sadun,Erman,9999-01-01
406737,Senior Engineer,1953-05-14,Arunachalam,Rassart,9999-01-01
406739,Senior Engineer,1954-12-08,Demin,Baby,9999-01-01
406744,Senior Engineer,1954-08-22,Tomoyuki,Heuser,9999-01-01
406747,Senior Staff,1952-12-24,Huiqun,Birke,9999-01-01
406748,Senior Staff,1953-02-14,Douadi,Samarati,9999-01-01
406752,Senior Staff,1954-04-06,Masaru,Antonakopoulos,9999-01-01
406766,Engineer,1954-08-15,Zengping,Gulik,9999-01-01
406767,Senior Engineer,1955-06-02,Ulises,Grabner,9999-01-01
406768,Senior Engineer,1954-11-05,Fumiko,Montresor,9999-01-01
406776,Senior Engineer,1953-10-23,Thodoros,Ambroszkiewicz,9999-01-01
406779,Senior Staff,1954-02-24,Yagil,Mandelberg,9999-01-01
406785,Senior Staff,1952-09-21,Becky,Meszaros,9999-01-01
406790,Senior Staff,1953-03-23,Gurbir,Sewelson,9999-01-01
406793,Senior Staff,1952-05-28,Youjian,Ghemri,9999-01-01
406803,Technique Leader,1954-07-29,Takanari,Baba,9999-01-01
406806,Engineer,1953-10-25,Shichao,Plavsic,9999-01-01
406819,Senior Engineer,1954-11-04,Anestis,Itzigehl,9999-01-01
406827,Senior Engineer,1955-01-15,Remko,Greenaway,9999-01-01
406833,Senior Engineer,1952-02-03,Aiichiro,Kobuchi,9999-01-01
406841,Senior Staff,1954-09-22,Xuejia,Garnham,9999-01-01
406843,Technique Leader,1953-08-30,Troy,Pargaonkar,9999-01-01
406844,Senior Staff,1952-10-08,Shichao,Peir,9999-01-01
406846,Senior Engineer,1952-08-10,Vatsa,Poujol,9999-01-01
406853,Assistant Engineer,1953-08-13,Sachio,Couchot,9999-01-01
406854,Senior Engineer,1954-09-04,Reinhold,Besancenot,9999-01-01
406857,Senior Engineer,1955-03-30,Mahmut,Kemmerer,9999-01-01
406858,Senior Engineer,1953-12-23,Sungwon,Couchot,9999-01-01
406863,Senior Staff,1953-07-24,Claude,Comte,9999-01-01
406866,Staff,1954-06-14,Bedir,Ellozy,9999-01-01
406868,Staff,1952-11-02,Noritoshi,Bratten,9999-01-01
406871,Senior Engineer,1952-10-14,Chuanyi,Karlin,9999-01-01
406878,Staff,1955-07-13,Paddy,Demian,9999-01-01
406884,Senior Staff,1953-01-30,Xiping,Peltason,9999-01-01
406887,Staff,1954-05-30,Adamantios,Dahlbom,9999-01-01
406888,Senior Engineer,1955-12-03,Oddvar,Warwick,9999-01-01
406890,Senior Engineer,1953-04-29,Cathie,Menhoudj,9999-01-01
406894,Senior Engineer,1952-03-11,Giri,Curless,9999-01-01
406905,Senior Staff,1954-03-23,Ashish,Ramaiah,9999-01-01
406911,Senior Staff,1954-02-03,Zhiguo,Conia,9999-01-01
406920,Senior Engineer,1955-02-12,Byong,Laurillard,9999-01-01
406922,Senior Engineer,1955-08-29,Denis,Piazza,9999-01-01
406929,Senior Staff,1955-11-04,Kwee,Czap,9999-01-01
406931,Senior Engineer,1955-04-14,Divine,Shrader,9999-01-01
406935,Senior Engineer,1955-05-23,Arunachalam,Jansen,9999-01-01
406936,Senior Staff,1952-02-19,Gianluca,Rebaine,9999-01-01
406948,Staff,1955-07-22,Shridhar,Lundstrom,9999-01-01
406949,Technique Leader,1953-01-27,Rafael,Yoshizawa,9999-01-01
406950,Senior Staff,1955-05-01,Adas,Heering,9999-01-01
406957,Technique Leader,1954-01-10,Sangeeta,Rosin,9999-01-01
406960,Senior Engineer,1952-09-12,Janalee,Wrigley,9999-01-01
406973,Senior Staff,1955-07-25,Adly,Weedon,9999-01-01
406976,Senior Staff,1952-08-23,Fabrizio,Demri,9999-01-01
406977,Senior Staff,1952-02-29,Taegyun,Kroha,9999-01-01
406980,Senior Staff,1955-08-12,Jacopo,Panangaden,9999-01-01
406982,Senior Engineer,1953-09-13,Giri,Schiettecatte,9999-01-01
406983,Senior Staff,1952-02-09,Tua,Luke,9999-01-01
406984,Senior Engineer,1953-05-20,True,Pelz,9999-01-01
406986,Senior Staff,1952-05-21,Horward,Prampolini,9999-01-01
406999,Senior Engineer,1952-03-02,Jasminko,Srimani,9999-01-01
407000,Senior Engineer,1953-03-28,Iara,Undy,9999-01-01
407007,Engineer,1953-08-25,Bluma,Shobatake,9999-01-01
407008,Senior Staff,1952-06-07,Remzi,Piveteau,9999-01-01
407013,Senior Engineer,1954-07-22,Oldrich,Jiafu,9999-01-01
407017,Senior Engineer,1955-12-08,Herbert,Puoti,9999-01-01
407026,Senior Engineer,1954-11-23,Ishfaq,Bauknecht,9999-01-01
407027,Senior Engineer,1955-10-29,Bernardo,Karner,9999-01-01
407028,Senior Staff,1955-04-04,Qingxiang,Hoogerwoord,9999-01-01
407030,Engineer,1953-08-25,Demos,Schmiedel,9999-01-01
407037,Engineer,1953-06-21,Jingling,Luft,9999-01-01
407039,Senior Staff,1954-08-17,Juichirou,Chachaty,9999-01-01
407043,Senior Engineer,1955-08-15,Hercules,Kushnir,9999-01-01
407051,Senior Engineer,1954-10-10,Mads,Azuma,9999-01-01
407052,Senior Engineer,1955-10-16,Babette,Perry,9999-01-01
407063,Staff,1955-09-05,Moni,Pietrzykowski,9999-01-01
407071,Senior Staff,1952-08-28,Cordelia,Matheson,9999-01-01
407073,Senior Staff,1953-12-07,Rasikan,Pelc,9999-01-01
407076,Senior Staff,1954-12-06,Kish,Chartres,9999-01-01
407077,Senior Staff,1955-05-02,Denis,Bednarek,9999-01-01
407079,Senior Engineer,1953-10-19,Kerryn,Ranum,9999-01-01
407088,Engineer,1953-12-27,Wonhee,Ramalingam,9999-01-01
407091,Staff,1953-07-25,Magy,Conde,9999-01-01
407092,Staff,1953-12-20,Maren,Clemencon,9999-01-01
407098,Staff,1953-06-26,Aamod,Marakhovsky,9999-01-01
407103,Senior Engineer,1955-04-30,Falguni,Sidou,9999-01-01
407106,Senior Engineer,1953-09-10,Yonghoan,Koblick,9999-01-01
407110,Staff,1954-07-21,Weiyi,Backhouse,9999-01-01
407116,Staff,1954-06-29,Bokyung,Lorho,9999-01-01
407125,Senior Staff,1953-08-26,Gila,Taneja,9999-01-01
407131,Senior Engineer,1954-02-01,Mihalis,Rijckaert,9999-01-01
407132,Senior Staff,1954-08-17,Chenye,Parascandalo,9999-01-01
407133,Engineer,1952-03-25,Terresa,Benzmuller,9999-01-01
407136,Senior Staff,1955-05-17,Pasqua,Cardazo,9999-01-01
407137,Senior Staff,1953-02-23,Elliott,Morrey,9999-01-01
407142,Engineer,1952-05-14,Augustine,Bolotov,9999-01-01
407149,Senior Staff,1952-09-04,Dante,Morrey,9999-01-01
407151,Engineer,1954-10-23,Gopalakrishnan,Murtha,9999-01-01
407153,Senior Engineer,1955-01-07,Sakthirel,Rosaz,9999-01-01
407154,Senior Staff,1953-12-10,Ung,Hegner,9999-01-01
407157,Engineer,1954-03-06,Xinyu,Taneja,9999-01-01
407162,Senior Staff,1952-10-13,Lech,Sridhar,9999-01-01
407163,Senior Engineer,1955-07-08,Suebskul,Ranka,9999-01-01
407173,Staff,1955-07-08,Steve,Potthoff,9999-01-01
407176,Senior Staff,1952-10-17,Filipp,Ertl,9999-01-01
407182,Engineer,1953-05-04,Gill,Emiris,9999-01-01
407183,Technique Leader,1954-09-03,Chinho,Cesareni,9999-01-01
407185,Senior Engineer,1955-11-29,Xinyu,Christianini,9999-01-01
407191,Senior Staff,1953-08-30,Itzchak,Bolotov,9999-01-01
407198,Senior Engineer,1953-12-23,Juichirou,Speek,9999-01-01
407200,Senior Staff,1953-06-20,Nevin,Ligten,9999-01-01
407201,Staff,1954-12-19,Byong,Zirintsis,9999-01-01
407204,Senior Engineer,1953-01-31,Shuichi,Feinberg,9999-01-01
407207,Senior Engineer,1954-06-04,Saniya,Pesch,9999-01-01
407212,Senior Staff,1953-04-17,Surveyors,Danecki,9999-01-01
407219,Senior Engineer,1952-06-14,Ramachenga,Eldridge,9999-01-01
407223,Technique Leader,1952-02-22,Mandell,Zallocco,9999-01-01
407227,Engineer,1955-07-05,Inderjeet,Gyimothy,9999-01-01
407229,Senior Engineer,1952-06-27,Narain,Ballarin,9999-01-01
407233,Senior Staff,1955-01-18,Chenye,Basagni,9999-01-01
407238,Assistant Engineer,1952-02-13,Kokou,Chaudhury,9999-01-01
407251,Staff,1954-07-09,Leucio,Garnier,9999-01-01
407252,Senior Engineer,1953-03-23,Jasminko,Chimia,9999-01-01
407256,Senior Engineer,1953-11-02,Tristan,Sherertz,9999-01-01
407258,Senior Engineer,1953-01-22,Jasminko,Shackel,9999-01-01
407260,Senior Staff,1953-03-21,Kiam,Baak,9999-01-01
407265,Engineer,1952-07-05,Weidon,Cooley,9999-01-01
407271,Senior Engineer,1953-05-23,Siddarth,Socorro,9999-01-01
407273,Senior Staff,1953-02-01,Ottavia,Imataki,9999-01-01
407274,Senior Staff,1953-01-15,Alejandra,Merel,9999-01-01
407279,Senior Staff,1955-03-01,Tran,Ibel,9999-01-01
407281,Senior Staff,1955-06-28,Saniya,Peres,9999-01-01
407286,Staff,1954-10-13,Hironoby,Smailagic,9999-01-01
407299,Senior Staff,1952-09-02,Flemming,Poulakidas,9999-01-01
407302,Senior Staff,1955-08-21,Jeane,Demian,9999-01-01
407304,Senior Staff,1952-08-11,Jeong,Valette,9999-01-01
407324,Senior Engineer,1952-06-26,Tse,Schwabacher,9999-01-01
407326,Senior Staff,1952-06-23,Jiafu,Spataro,9999-01-01
407327,Engineer,1952-09-27,Zdislav,Kaelbling,9999-01-01
407336,Technique Leader,1954-12-15,Shahid,Janocha,9999-01-01
407338,Senior Staff,1953-10-09,Erzsebet,Zaiane,9999-01-01
407339,Senior Engineer,1952-11-19,Adamantios,Kranzdorf,9999-01-01
407341,Engineer,1955-02-26,Jaewoo,Ghazalie,9999-01-01
407348,Senior Staff,1953-01-24,Chenye,Shigei,9999-01-01
407359,Senior Engineer,1952-05-25,Suvo,Baezner,9999-01-01
407368,Senior Staff,1953-07-01,Morris,Garnick,9999-01-01
407376,Senior Staff,1954-07-26,Goncalo,Boudaillier,9999-01-01
407382,Staff,1953-09-11,Moon,Sadowsky,9999-01-01
407384,Senior Staff,1952-04-01,Bernardo,Dredge,9999-01-01
407389,Senior Engineer,1953-10-25,Garnet,Fordan,9999-01-01
407390,Senior Staff,1955-07-28,Jacqueline,Greibach,9999-01-01
407393,Senior Engineer,1953-08-13,Shigeo,Conta,9999-01-01
